julday,LNOx,LNOxEm,sqrtWS
557,3.621670704,7.716463849,1.449137675
557,3.402862661,7.700491035,1.384377116
557,4.229749199,7.808489238,1.278084504
557,3.937690752,7.905820799,1.408190328
557,4.199455047,7.911660345,1.335477443
557,3.785325352,7.978395587,1.437532608
557,3.659708077,7.820528007,1.736951352
557,4.04041622,7.659610966,1.653329973
557,4.235554731,7.389766071,1.072380529
557,3.696351469,7.235695383,1.190168055
557,3.351656936,6.920113689,1.5
557,3.348148161,6.959025089,1.940747279
558,2.656756907,6.444724292,1.945122104
558,2.091864062,6.056312977,1.906174179
558,2.370243741,5.851603208,1.648180815
558,2.724579503,5.971243911,1.210991329
558,3.514526067,6.373055946,0.974679434
558,5.388158071,7.829139143,0.866025404
558,5.168777995,7.907924488,0.81670068
558,5.015622836,8.279331104,1.072380529
558,4.909340576,8.330736741,1.5
558,4.75660289,8.284329007,1.238345671
558,4.71939133,8.355459473,1.638139188
558,4.810964099,8.279585291,1.736951352
558,4.502583597,8.26815779,1.852970588
558,4.383275854,8.23334715,2.045360604
558,4.580877493,8.340185579,1.811905075
558,4.797442074,8.362849505,1.575753788
558,4.720728527,8.462285055,1.751285242
558,4.966683407,8.4638568,1.736951352
558,4.746669748,8.345211586,1.957804893
558,4.700934808,7.937906802,1.472073368
558,4.649187071,7.824626949,0.903880523
558,4.566429358,7.311435176,0.957340065
558,4.162003211,6.525132181,1.125610945
558,4.01186834,6.23767906,1.13291659
559,3.494991261,5.806807703,0.795612971
559,3.333988632,5.924854345,0.826740588
559,3.292126287,5.598137462,0.885155354
559,2.78192005,5.821396012,0.983107319
559,2.708050201,5.851088052,1.056645636
559,4.491441421,7.488584513,1.231462545
559,4.744932128,7.931429364,1.987460691
559,5.062595033,8.374774859,1.970532923
559,4.937706114,8.29574021,1.378404875
559,4.884315927,8.359391888,1.316624472
559,4.722508678,8.485459056,1.408190328
559,5.00428182,8.330440268,1.372406645
559,4.550714,8.176662639,1.538343265
559,4.739701079,8.352366327,1.653178756
559,4.534747722,8.381025309,1.78409641
559,4.363098625,8.445028049,1.278084504
559,4.820281566,8.451530063,1.47766708
559,5.162783971,8.464211561,1.617559891
559,5.025195445,8.395405825,1.238345671
559,5.029457048,8.058976797,0.856446145
559,5.059742868,7.752458723,0.957340065
559,4.188896879,7.152412677,1.622806211
559,3.252310601,6.781152297,2.057547083
559,2.576421759,6.465019196,2.236067977
560,2.240709689,6.004703778,2.152556619
560,2.4765384,5.961274074,1.906174179
560,2.727852828,5.734430977,1.258371964
560,2.451005098,5.736972977,1.264911064
560,2.32238772,6.145550417,1.596871942
560,3.987130478,7.459648463,1.396424004
560,4.720282993,7.958671179,1.087887862
560,4.735759756,8.385704689,1.278084504
560,4.146304301,8.377455514,1.454991409
560,3.902982261,8.427027827,1.46065054
560,4.748837536,8.499228343,1.168973909
560,4.955827058,8.44360982,1.779606698
560,4.723397567,8.32914689,1.812043046
560,4.611152258,8.442127232,1.717556404
560,4.731362211,8.501811244,1.914941252
560,4.664382046,8.365981231,1.995870737
560,4.777441407,8.484739795,1.848377667
560,4.801969762,8.490492116,1.901709757
560,5.055927283,8.41001785,1.483239697
560,5.248338997,8.046846471,0.875499857
560,5.062278527,7.787224061,0.856446145
560,5.054333149,7.394014829,1.008464179
560,4.569543008,6.80105644,1.183215957
560,4.15575319,6.567607712,1.310152663
561,3.90197267,6.264870869,1.396424004
561,3.488902962,5.922455804,1.46065054
561,3.210843653,5.723290524,1.420211252
561,3.277144733,5.62248099,1.402319507
561,3.645449896,6.20003695,1.402319507
561,4.936988754,7.530353109,1.347961424
561,5.129898715,7.977579887,1.372224471
561,4.955827058,8.348660611,1.310152663
561,4.433194921,8.389812379,1.341640786
561,4.695467824,8.323768604,1.437706507
561,5.092215281,8.428969963,1.420035211
561,4.903792198,8.323910316,1.668232598
561,4.625462889,8.147362545,1.821263298
561,4.599655005,8.327170823,1.784236531
561,4.600660031,8.436183238,1.825787501
561,4.697749367,8.420837238,1.857417562
561,4.693181063,8.393594096,1.940747279
561,4.769412629,8.473152282,1.852835665
561,4.876722877,8.272995522,1.591540135
561,4.859812404,8.061773564,1.072380529
561,4.93050925,7.938433505,0.73006849
561,4.853201453,7.693985566,0.591607978
561,4.009149716,7.14893638,1.095445115
561,4.375757022,6.847101409,1.310152663
562,4.078384543,6.518920461,0.974679434
562,4.096009842,6.388343176,1.161895004
562,4.156536582,6.208448431,1.271613149
562,4.034240638,6.088341495,1.24498996
562,4.065602093,6.350431757,1.238345671
562,5.223863181,7.550807447,1.048808848
562,5.566051801,8.019447928,1.087887862
562,5.090062428,8.35971311,0.806225775
562,5.016617366,8.364576474,0.774596669
562,4.48187197,8.294777492,1.251798706
562,4.637637376,8.36044946,1.857417562
562,4.617098757,8.291982718,1.879760623
562,4.355425953,8.227035023,1.983305322
562,4.533136983,8.351262166,1.953714411
562,4.699570861,8.492501002,2.024845673
562,4.433788569,8.422259209,1.936491673
562,4.628398312,8.439238367,2.020643462
562,4.336636932,8.441944407,1.559967948
562,5.193789837,8.341112101,0.974679434
562,4.949114437,8.05338493,0.816394512
562,5.002267044,7.985287995,0.856446145
562,4.831109825,7.73940504,0.752994024
562,3.892840186,7.417690293,0.605392435
562,4.164336934,7.395671442,0.866025404
563,4.094344562,7.257352939,1.040913061
563,3.921973336,7.331516884,1.095445115
563,4.371976299,6.940060656,0.974679434
563,4.000033883,6.975409292,0.884872872
563,4.126327608,7.09266741,0.948683298
563,4.406109305,7.547360944,0.670820393
563,4.859812404,7.709134959,1.040672859
563,5.155601064,8.063459001,0.903603896
563,4.347046916,8.195372231,0.966178037
563,4.453765732,8.327461486,0.912962212
563,4.645832168,8.334313346,1.586348007
563,4.619566066,8.333305433,1.906174179
563,4.24563401,8.178851961,1.857417562
563,4.223177434,8.02309642,1.857417562
563,4.178226046,8.105130522,1.983305322
563,4.022669526,8.045597,1.995870737
563,3.936715618,7.983326916,1.857417562
563,4.230476737,7.975311162,1.68330033
563,4.008241863,7.778779325,1.586348007
563,4.259859001,7.513236478,0.795927132
563,4.306090069,7.284725682,1.13291659
563,3.996364154,7.038631934,1.258371964
563,4.311470041,6.990917837,1.347775946
563,4.227563406,6.93513497,1.217990148
564,3.319625728,6.922930461,1.125388822
564,3.295836866,6.790875785,1.118033989
564,3.36729583,6.740083998,1.335477443
564,3.487375078,6.687213956,1.224744871
564,3.491951745,6.685223576,1.384377116
564,3.464172181,6.79782466,1.322875656
564,3.638901084,6.99531142,1.297497592
564,4.105943698,7.241503125,1.204159458
564,3.814410177,7.492120393,1.024695077
564,4.404888304,7.747777753,0.885155354
564,3.817712326,7.943280504,1.087887862
564,4.123903364,7.874586731,1.147606204
564,4.076689627,7.661627689,1.46065054
564,4.110873864,7.721136372,1.316624472
564,3.785325352,7.813878504,1.372406645
564,4.294560609,7.829469247,1.110405331
564,4.339249605,7.908936594,1.204159458
564,4.327438444,8.015552271,0.741619849
564,4.320151231,7.863544024,0.965919251
564,4.181286492,7.621961583,0.81670068
564,3.950281718,7.431297973,0.683008053
564,3.729301369,7.262981062,1.217990148
564,3.464172181,6.93666187,1.271613149
564,3.598681186,6.753988697,1.01661202
565,3.854393893,6.273684804,1.040672859
565,3.70745584,6.015730989,1.095445115
565,3.341093458,5.94050649,1.303840481
565,2.909629575,6.07003213,1.190378091
565,2.613739522,6.239613297,1.080046295
565,5.170199864,7.796152345,1.217990148
565,4.699115799,7.863263269,1.231462545
565,4.801148069,8.320240235,1.118033989
565,4.209160237,8.336240893,1.271613149
565,4.579339426,8.341616959,1.284523258
565,4.344454562,8.332516056,1.271416533
565,4.624482497,8.242293909,1.176222768
565,4.531523646,8.183939329,1.13291659
565,4.643910014,8.347406526,1.431782106
565,4.722063937,8.417021523,1.741551033
565,4.947340444,8.404531644,1.543696861
565,4.789157022,8.414726683,1.366199107
565,4.399375273,8.417164947,1.335477443
565,4.750568389,8.379909438,0.974679434
565,4.579852378,7.892974058,1.072380529
565,4.668144985,7.822766317,1.58113883
565,3.913022506,7.322238438,1.488959368
565,2.406945108,6.436988517,1.414213562
565,2.397895273,6.391721147,1.454819576
566,2.744060639,6.014089157,1.224744871
566,3.017982882,6.008342242,1.290929897
566,3.003204288,5.798904205,1.169187752
566,2.493205453,5.852195537,1.132695899
566,2.151762203,5.909025362,1.040913061
566,3.736478433,7.518302361,1.161895004
566,5.011301739,7.99446762,1.154772705
566,4.943426544,8.331991822,1.008464179
566,4.382651439,8.326560355,1.290929897
566,4.427238977,8.387806578,1.258173279
566,4.430221384,8.426513566,1.322875656
566,5.16564275,8.449202475,1.231462545
566,4.571096206,8.234286281,1.169187752
566,4.722953222,8.28602732,1.310343466
566,4.730039168,8.412168666,1.693221781
566,4.726945243,8.37961352,1.278084504
566,5.159055299,8.423800765,1.210991329
566,5.079539273,8.489404894,1.161895004
566,4.266194819,8.233325734,1.224744871
566,4.199455047,8.020388427,1.072380529
566,3.425889994,7.836552972,1.231665539
566,4.507557357,7.509534306,1.118033989
566,3.722072421,6.623578733,1.277888884
566,3.556775613,6.424934235,1.42583309
567,3.303216973,6.195201473,1.360147051
567,3.228826156,6.099806379,1.147388339
567,3.263849191,5.847370943,1.197288603
567,2.990719732,6.010648374,1.264911064
567,3.358637767,6.131385598,1.483239697
567,4.48919801,7.5525574,1.437706507
567,5.299316867,8.050779986,1.372406645
567,4.956882838,8.422476247,1.278084504
567,4.173617743,8.407564356,1.303840481
567,3.769306703,8.439222013,1.316624472
567,4.458408805,8.538808811,1.080277742
567,4.483002552,8.38277906,1
567,4.547541073,8.276057416,1.443433407
567,4.513054897,8.335738517,1.688194302
567,4.766438334,8.462315088,1.741694577
567,4.748404354,8.409656099,1.63294213
567,4.941285216,8.501535496,1.414213562
567,4.954417614,8.474148464,1.303840481
567,5.114394528,8.410639152,1.040913061
567,4.93375425,8.007700581,0.774596669
567,4.860199926,7.800885806,1.087887862
567,4.55860255,7.455512102,1.040913061
567,4.311470041,6.889472083,1.278084504
567,4.204692619,6.714730648,1.396424004
568,4.260564966,6.528773837,1.431782106
568,3.686376324,6.180917359,1.353883304
568,3.6519561,6.050038016,1.437706507
568,3.424262655,6.086411012,1.366382084
568,3.386083744,6.286240778,1.565247584
568,4.65728814,7.690949402,1.437532608
568,4.73838903,8.004164431,1.390323703
568,4.627909673,8.379664483,1.310152663
568,4.149463861,8.317875758,1.204159458
568,4.464758032,8.417300395,1.231665539
568,4.664382046,8.227059983,1.303840481
568,4.752296251,8.334271495,1.658312395
568,4.698660529,8.486491096,1.765502761
568,4.745366816,8.504961132,1.788854382
568,4.659658371,8.432508449,1.638139188
568,4.993828176,8.500455204,1.372406645
568,5.116495685,8.446454939,0.966178037
568,5.123070723,8.091381557,0.806225775
568,5.007965066,7.931998225,0.912688337
568,4.955122584,7.609632077,1.154556192
568,4.602667056,7.14627052,1.378404875
568,4.343805422,6.938521992,1.390323703
569,3.768152635,6.754832973,1.653178756
569,3.355153443,6.436885612,1.586505594
569,2.876385516,6.309954491,1.751142484
569,2.901421594,6.372588872,1.698087159
569,3.7208625,6.491505056,1.353883304
569,4.95088529,7.662406964,1.483239697
569,5.403127731,7.935665653,1.390323703
569,4.971547905,8.310668552,1.19707978
569,4.509760001,8.327687652,1.110630452
569,4.345751579,8.297522419,1.01661202
569,4.670957927,8.403881655,1.176010204
569,4.790819533,8.338823608,1.565247584
569,4.537426534,8.196210869,1.732050808
569,4.787074989,8.370670307,1.678243129
569,4.854371272,8.468450936,1.516575089
569,5.144000006,8.521461271,1.183215957
569,5.076110876,8.45536107,1.284523258
569,4.782479201,8.4383692,1.183215957
569,4.924714232,8.323220324,1.310152663
569,4.775334813,8.09455781,1.176010204
569,4.73838903,7.851934869,1.176010204
569,4.562784469,7.628305327,1.366199107
569,3.986202404,7.479930611,1.291123542
569,4.433788569,7.32002762,1.102950588
570,4.820281566,7.355111977,1.183215957
570,4.534747722,7.274000828,1.24498996
570,4.17438727,7.076943713,1.575912434
570,3.797733859,6.991290973,1.527579785
570,3.73289634,6.978340255,1.251798706
570,4.583435694,7.497818003,0.930859818
570,4.405498991,7.773099129,1.443433407
570,4.803611125,8.016670276,1.366199107
570,4.338597077,8.135978546,1.945122104
570,5.161064773,8.234826315,1.183215957
570,5.137855144,8.157424609,1
570,5.267600394,8.226956222,0.957340065
570,4.549657476,8.128242361,1.231665539
570,4.575741375,8.11134338,1.183215957
570,5.003946306,8.184292025,0.95760117
570,4.903792198,8.102255428,1.13291659
570,4.837075243,8.046171602,0.885155354
570,4.509209795,7.935954831,0.836660027
570,4.325456283,7.756767801,1.087887862
570,4.461877016,7.546834156,1.087887862
570,4.519067487,7.453966506,0.884872872
570,4.615120517,7.354018928,0.752661943
570,4.564348191,7.157073451,1.008216247
570,4.588532545,7.03407865,1.032714869
571,4.65728814,7.06703364,1.095445115
571,4.871756295,6.890915096,0.991463565
571,4.525044142,6.757099458,1.168973909
571,3.617651945,6.5695348,1.678243129
571,3.206803244,6.580016658,1.995870737
571,3.068052935,6.797955523,2.01246118
571,3.106826321,6.903127336,2.323790008
571,3.616308761,7.117266254,2.08961719
571,3.572345638,7.348302175,1.870828693
571,3.751854253,7.664572081,1.58113883
571,3.873282177,7.792214266,1.658312395
571,4.028026681,7.771047021,1.74642492
571,4.005513349,7.648851119,1.238345671
571,4.271095074,7.715281617,1.190168055
571,4.219507705,7.814375861,1.970659788
571,3.950281718,7.793831321,1.970659788
571,3.950281718,7.773414322,2.125205872
571,3.94255221,7.887932853,1.966341781
571,4.251348311,7.815301352,1.688194302
571,4.599655005,7.660989361,1.118033989
571,4.535820108,7.579831245,0.816394512
571,4.398146017,7.451708416,1.118033989
571,4.591578232,7.121992292,1.06465957
571,4.186619838,6.71107583,1.064424727
572,4.248495242,6.415179751,0.921954446
572,3.741234684,6.202542389,0.921954446
572,3.577947893,5.769615807,0.991715685
572,2.549445171,5.879470065,1.683151805
572,2.841998174,6.166818138,1.617559891
572,5.276582874,7.77142216,0.991463565
572,4.750568389,7.789413791,1.483239697
572,5.347583608,8.377199798,1.19707978
572,5.120684799,8.417048811,0.931128348
572,4.169761202,8.310029912,1.190168055
572,4.472780998,8.397558768,1.24498996
572,4.665324109,8.286661207,1.048808848
572,4.178226046,8.226362532,1.291123542
572,4.601162165,8.246081244,1.483239697
572,4.564868889,8.409380068,1.511125408
572,4.815836216,8.37687266,1.443260198
572,4.948050419,8.360448391,1.24498996
572,4.881285622,8.470839184,1.10317723
572,5.238567362,8.35942022,0.931128348
572,4.71939133,7.94812153,1.032956921
572,4.033355291,7.875053808,1.543858802
572,3.595941458,7.340495251,2.03310108
572,2.35612586,6.49437128,2.236067977
572,2.35612586,6.497570294,2.442642012
573,1.887069649,6.213992554,2.380441136
573,1.740466175,6.162501103,2.486664433
573,1.53686722,6.07193935,2.113409567
573,1.178654996,5.79330404,2.496697819
573,1.373715579,6.135176621,2.13693706
573,3.265759411,7.467094404,2.101547049
573,3.96081317,8.011634651,2.081706031
573,4.302036009,8.341532826,1.945122104
573,4.689970788,8.424038225,1.825650569
573,4.904904339,8.458754817,1.471903529
573,4.73838903,8.474157786,1.322875656
573,4.572130332,8.367118663,1.49448988
573,4.553350437,8.257998579,1.63294213
573,4.623501143,8.309578085,1.565247584
573,4.510309905,8.511748857,1.366382084
573,4.797442074,8.530353089,1.663279892
573,4.859812404,8.491622223,1.765502761
573,4.762173935,8.450099982,1.258371964
573,4.931231271,8.351475425,1.258371964
573,4.674696249,8.077630518,1.238345671
573,4.242045918,7.549020649,1.13291659
573,5.130194529,7.572318541,0.806225775
573,4.452601587,6.806717509,0.763871717
573,4.28565339,6.507024913,0.78517514
574,4.169761202,6.357065008,0.931128348
574,3.967457712,6.133806089,0.966178037
574,3.568123253,5.897070148,1.316624472
574,2.674148649,5.754339812,1.354067945
574,3.056356895,6.000544341,1.384377116
574,4.537961436,7.786600882,1.210991329
574,5.02223443,7.990654839,1.19707978
574,4.790819533,8.434969251,1.290929897
574,4.778703237,8.406716314,1.118033989
574,5.090370262,8.545312146,0.856154192
574,4.952299717,8.483988311,1.712600362
574,4.734003058,8.369502347,1.774823935
574,4.421247348,8.291965528,1.910497317
574,4.467056884,8.394187751,1.991607391
574,4.517431272,8.478664174,2.01246118
574,4.562262685,8.513726106,2.065550774
574,4.624972813,8.496446504,1.944993573
574,4.618086411,8.501117107,1.936491673
574,4.96807568,8.433262972,1.596871942
574,5.078293943,8.148307521,0.974679434
574,4.651576559,7.958575934,1.056645636
574,4.323470185,7.521885881,1.51095996
574,3.32323584,6.951300041,1.329097438
574,3.816612821,6.756587432,0.903603896
575,3.817712326,6.55671131,0.632455532
575,3.793239469,6.2692827,0.577494589
575,3.876395828,5.980722876,0.921954446
575,3.523415014,6.017343955,1.087887862
575,3.700066644,6.148760621,0.856154192
575,4.73532087,7.526273599,0.694982014
575,5.007296393,8.108776102,0.707106781
575,4.961094849,8.409863323,0.752994024
575,5.096201182,8.399581208,0.836660027
575,5.02585226,8.440629636,1.471903529
575,4.918520005,8.50517343,1.532970972
575,4.905274778,8.409721397,1.591540135
575,4.724285667,8.285590585,1.559967948
575,4.637637376,8.461584918,1.784236531
575,4.747970985,8.53258812,1.875233319
575,4.784570814,8.472050112,2.061552813
575,4.716264233,8.465674433,2.109502311
575,4.921439715,8.480948413,1.983305322
575,4.982578696,8.349375529,1.852970588
575,5.208666145,8.154812922,1.183215957
575,5.274792822,7.919301611,0.752661943
575,5.065754593,7.692926879,0.806225775
575,4.143928062,7.190468718,0.875785362
575,4.110053856,7.069090747,1.008464179
576,4.344454562,6.780346518,1.204159458
576,4.700480366,6.702915821,1.102950588
576,4.600660031,6.545902349,1.147388339
576,4.200954297,6.372911641,1.140175425
576,4.242764567,6.532526217,1.154556192
576,5.433503639,7.653793937,1.040913061
576,5.812935789,8.026447064,0.930859818
576,5.518857532,8.390551549,0.966178037
576,5.007965066,8.285751183,0.866025404
576,4.921075217,8.431979513,0.948683298
576,4.947695494,8.441895085,1.303840481
576,4.744497251,8.326441323,1.821263298
576,4.450852826,8.110701873,1.919244643
576,4.460722282,8.242719037,1.857417562
576,4.300680995,8.229131234,1.987460691
576,4.447346101,8.256831902,2.008357538
576,4.391976966,8.248880196,2.049390153
576,4.48187197,8.277698909,2.073644135
576,4.552296696,8.145999245,1.839429259
576,4.679813729,7.869416191,1.390503506
576,4.696837375,7.754657648,0.78517514
576,4.324794689,7.606162029,0.884872872
576,4.559126247,7.487245036,1.040672859
576,4.700025717,7.479046213,0.930859818
577,4.841427376,7.480678139,1.032714869
577,4.707275409,7.434348783,0.966178037
577,4.50147495,7.203472832,1.01661202
577,4.57522631,7.103663792,1.13291659
577,4.4959132,7.023932918,1.183215957
577,4.817050545,7.411069538,1.183215957
577,5.230038526,7.857392704,1.110630452
577,4.942356453,7.93773378,1.147388339
577,4.492001488,8.003737995,1.087887862
577,4.412192049,8.266736081,0.84646323
577,4.249209273,8.247177722,1.190168055
577,4.534747722,8.165786298,1.663279892
577,4.308783673,7.948096948,1.770028248
577,4.194189897,8.081429305,1.751285242
577,4.256321678,8.165770812,1.802775638
577,4.239886868,8.031095278,1.901709757
577,4.284275979,8.057321839,1.897366596
577,4.293195421,7.932018557,1.66838245
577,4.702750514,8.014984968,1.460479373
577,4.772801027,7.678920811,0.894427191
577,4.671893818,7.459831637,0.763871717
577,4.481306199,7.314118707,0.991715685
577,4.619073091,7.304242464,0.983361582
577,4.706372066,7.151289765,0.894427191
578,4.878246106,7.14250766,0.930859818
578,5.05273647,7.075058618,0.903603896
578,4.763028271,6.756448147,1.264911064
578,4.290459441,6.687592572,1.095445115
578,4.422448549,6.623370448,1.161895004
578,4.340553386,6.863000838,1.264911064
578,4.771108264,7.006362834,1.402319507
578,4.100160948,7.156049062,1.471903529
578,3.63363098,7.58975105,1.190168055
578,4.249209273,7.788044207,1.008464179
578,3.970291914,7.908659247,1.095445115
578,4.172076911,7.849201887,1.798193538
578,3.981549068,7.681904346,1.884144368
578,3.964615456,7.725631741,1.830300522
578,4.196449785,7.965549784,1.966468917
578,4.146304301,7.816350764,2.020767181
578,3.910021003,7.822748927,1.962141687
578,3.874321138,7.882368241,1.807346121
578,4.169761202,7.919700658,1.5
578,4.446760449,7.645264749,0.856154192
578,4.271793154,7.280319922,0.894427191
578,4.449685283,7.20315708,1.13291659
578,4.220242729,6.925519485,1.032956921
578,4.650621449,7.159471393,1.190168055
579,4.631812117,6.873669616,1.278084504
579,3.894876847,6.376982323,1.384377116
579,4.08007659,6.15397356,1.19707978
579,3.666122467,6.050881372,1.238345671
579,4.000949215,6.173135314,1.154772705
579,5.405376439,7.640847453,1.366199107
579,5.25801607,7.639262584,1.13291659
579,5.402001478,8.248238401,0.948683298
579,5.041810912,8.329100685,0.939680797
579,4.33073334,8.284331364,1.095445115
579,4.53635587,8.369868927,1.834802442
579,4.720728527,8.250819972,1.839293343
579,4.454347296,8.163810239,1.852835665
579,4.316821225,8.153311762,1.979141228
579,4.346399457,8.272757546,2.020767181
579,4.401216329,8.304104786,2.105587804
579,4.542762726,8.382499934,2.073644135
579,4.75617306,8.422016676,1.949358869
579,4.832305759,8.328483058,1.793599732
579,4.879387007,8.102115,1.032714869
579,4.946629964,7.888374458,0.78517514
579,4.570578741,7.3561021,0.752994024
579,3.817712326,6.758642471,1.251598977
579,4.049172844,6.542226922,1.258371964
580,4.107589789,6.428193241,1.303840481
580,3.54240755,6.077060007,1.390503506
580,2.893145685,5.942578986,1.516575089
580,2.681021529,5.897078739,1.322875656
580,3.319625728,6.054558914,0.930859818
580,5.024866876,7.550102482,1.488791456
580,5.062595033,7.885991151,1.449137675
580,5.073610093,8.277773149,0.912688337
580,5.013630803,8.322391209,0.894427191
580,4.424846632,8.326706438,0.991715685
580,4.659184774,8.437130805,1.702938637
580,4.533674184,8.292414381,2.113409567
580,4.357990057,8.211880769,1.995870737
580,4.439705746,8.221833013,1.970532923
580,4.680277658,8.418781566,1.979014906
580,4.569543008,8.407866884,1.707922715
580,5.023880521,8.397746672,1.683151805
580,5.139614675,8.408461008,1.297497592
580,5.19323459,8.300266802,1.102950588
580,5.027492411,7.972791065,1.176010204
580,5.032396786,7.833653093,1.264911064
580,4.347046916,7.315856731,1.169187752
580,4.347693956,6.689099895,1.072380529
580,3.970291914,6.516150764,1.032714869
581,3.349904087,6.400480519,1.58113883
581,2.256541154,6.169432213,1.736807416
581,3.238678452,5.897312107,1.390323703
581,3.306886702,6.085084777,0.763544367
581,3.422632662,6.071290815,0.903880523
581,4.997887721,7.49412223,0.741619849
581,5.042133961,7.774196238,1.06465957
581,5.200153118,8.279029388,0.912688337
581,5.000248201,8.329225458,0.875499857
581,4.650621449,8.445663828,1.064424727
581,5.164500219,8.396585809,0.921954446
581,5.027820119,8.365979776,1.707776332
581,4.602667056,8.277128692,1.688194302
581,4.526667958,8.321937721,1.802775638
581,4.671425982,8.501629519,1.834802442
581,4.73926392,8.435979978,1.962141687
581,4.493120682,8.403076028,1.970532923
581,4.518522379,8.411559384,1.839293343
581,4.686750173,8.351218864,1.866413673
581,4.829912459,8.061353283,0.939946807
581,4.70456293,7.817601262,1.169187752
581,4.276666119,7.378367826,1.140175425
581,3.912023005,6.738384674,0.84646323
581,3.660994251,6.538327439,1.190378091
582,3.282789151,6.333695486,1.278084504
582,2.818398258,6.192060414,1.204159458
582,2.43798973,6.163314455,1.140175425
582,2.624668592,6.077123071,1.217990148
582,2.537657215,6.002799925,1.24498996
582,4.416428061,7.48218942,1.231665539
582,4.330075229,7.859040581,1.378404875
582,4.478472533,8.189147823,1.617559891
582,5.342334252,8.230580392,1.06465957
582,5.488110938,8.336329039,1.154556192
582,5.415878155,8.377785161,1.140175425
582,4.997212274,8.303354921,1.204159458
582,3.834061464,8.235556719,1.335290231
582,4.028916757,8.340200369,1.284523258
582,4.483002552,8.412112554,1.488791456
582,4.662967285,8.43703584,1.341640786
582,4.943069975,8.438346922,1.231462545
582,4.972240906,8.501647575,1.183215957
582,5.082335608,8.36507405,1.251598977
582,5.27094617,8.172805681,0.763544367
582,5.098035484,7.850880113,0.95760117
582,4.819071156,7.517920813,0.974679434
582,4.599655005,7.024319459,1.016366076
582,4.543294782,6.964242707,0.894427191
583,4.206184044,6.724536737,1.217990148
583,3.956996371,6.304276825,1.316624472
583,3.832979798,6.2293524,1.449137675
583,3.660994251,6.182357878,1.586505594
583,3.590439381,6.441296775,1.511125408
583,4.611649152,7.553014571,1.51095996
583,4.876722877,7.741215248,1.224744871
583,5.112288948,8.224755561,1.102950588
583,4.750568389,8.326456838,0.939946807
583,4.646312129,8.274651191,1.008216247
583,4.525044142,8.340046953,1.575753788
583,4.831109825,8.368339641,1.707922715
583,4.598648969,8.142597099,1.788854382
583,4.467056884,8.241213969,1.843908891
583,4.695924549,8.439115475,1.901841213
583,4.839846973,8.380904756,2.037154879
583,4.318154558,8.283475213,1.505489953
583,4.370712875,8.267023328,1.46065054
583,4.923987487,8.177644504,1.072380529
583,5.059742868,8.125596415,1.110630452
583,4.595624773,7.746061183,1.19707978
583,4.654912278,7.56253573,1.420035211
583,3.487375078,7.356553922,1.488791456
583,3.702535781,7.244903859,1.378404875
584,3.42751469,7.276108833,1.554509569
584,3.152736022,7.094831623,1.51095996
584,3.907010464,7.103301608,1.258371964
584,3.766997233,6.791267596,1.431782106
584,3.896909368,6.871779282,1.431782106
584,4.627420795,7.452250988,1.322875656
584,4.922168313,7.784857973,1.231665539
584,4.490320344,8.074000658,1.154556192
584,4.427836171,8.177474789,1.095445115
584,4.965289192,8.238806751,0.948683298
584,4.731362211,8.231840831,0.885155354
584,4.845760651,8.152027355,1.102950588
584,4.553876892,7.95935037,1.277888884
584,4.578826211,7.960250834,1.5
584,4.533674184,8.058058052,1.751285242
584,4.433788569,7.882744301,1.303840481
584,4.89447594,7.832738335,1.140175425
584,4.901192383,7.811145686,0.82643814
584,4.958288814,7.875030444,0.806225775
584,4.893726876,7.669299987,0.795612971
584,4.696837375,7.47570557,0.991715685
584,4.872904621,7.452885977,0.894427191
584,4.671425982,7.248021739,1.072380529
584,4.014579594,7.093894715,1.316624472
585,3.552486829,7.040881537,1.678243129
585,2.58021683,6.883329266,1.936491673
585,2.941803932,6.740273776,1.607326974
585,3.640214282,6.504677946,1.335477443
585,4.008241863,6.543032628,1.303840481
585,4.166665224,6.633681842,1.271416533
585,2.809402695,6.798178378,1.297304899
585,3.947390149,7.056174848,0.974679434
585,4.149463861,7.503493625,1.125388822
585,4.275971433,7.702386585,1.13291659
585,4.170533701,7.851995742,1.048808848
585,3.90197267,7.867773286,1.10317723
585,4.231203745,7.792917362,1.888517937
585,4.04567939,7.765422449,2.004120755
585,4.100989105,7.76042637,1.893013471
585,4.085135623,7.772214319,1.875366631
585,4.231203745,7.840287276,1.807346121
585,3.946424432,7.842001905,1.516575089
585,3.902982261,7.783006365,1.238345671
585,4.199455047,7.580138716,0.81670068
585,4.399989335,7.38081791,0.836660027
585,4.249922794,7.165912348,0.806225775
585,3.951243719,6.845005783,0.894427191
585,3.817712326,6.690225976,1.24498996
586,3.293983297,6.450119426,1.154772705
586,3.032546247,6.179347772,1.366199107
586,2.827313622,5.930908513,1.231665539
586,3.370738174,5.615779708,1.13291659
586,3.548179572,5.93944645,1.176010204
586,5.027164596,7.643756717,1.183215957
586,5.013630803,7.661746474,1.360147051
586,5.05273647,8.164699022,1.110405331
586,5.076423035,8.165625475,0.903603896
586,4.844187086,8.277968025,0.894427191
586,4.682594083,8.216545428,1.238345671
586,4.666735542,8.177120674,1.784236531
586,4.525585707,8.078277672,1.807346121
586,4.699570861,8.113633449,1.511125408
586,4.868303386,8.265534752,1.102950588
586,4.69501089,8.275761889,1.532970972
586,4.661550519,8.218340321,1.431782106
